idx1,idx2,Person_ID_1,FirstName_1,LastName_1,DateOfBirth_1,blocking_key_1,Person_ID_2,FirstName_2,LastName_2,DateOfBirth_2,blocking_key_2,FirstName_sim,LastName_sim,DateOfBirth_eq,match_predito,match_verdadeiro
54620,54618,66269,gonzalo,ortizgay,1977-03-27,G5O61977,66269,gonzalo,ortizgay,1977-03-17,G5O61977,1.0,1.0,0,1,1
54621,54333,58177,clyde,frazier,1995-07-21,C4F61995,58177,clyde,frazier,1995-07-21,C4F61995,1.0,1.0,1,1,1
54623,54333,58177,clyde,frazier,1995-07-21,C4F61995,58177,clyde,frazier,1995-07-21,C4F61995,1.0,1.0,1,1,1
54623,54621,58177,clyde,frazier,1995-07-21,C4F61995,58177,clyde,frazier,1995-07-21,C4F61995,1.0,1.0,1,1,1
54638,10139,66760,cordell,gqfgo,1964-01-14,C6G11964,53773,cornelius,gp,1964-05-18,C6G11964,0.8296296296296296,0.5666666666666667,0,0,0
54654,14754,51612,zachary,moore,1993-08-19,Z2M61993,51612,zachary,moore,1993-08-13,Z2M61993,1.0,1.0,0,1,1
54655,14754,51612,zachary,moore,1993-08-10,Z2M61993,51612,zachary,moore,1993-08-13,Z2M61993,1.0,1.0,0,1,1
54655,54654,51612,zachary,moore,1993-08-10,Z2M61993,51612,zachary,moore,1993-08-19,Z2M61993,1.0,1.0,0,1,1
54657,40727,66753,richard,z,1984-11-01,R2Z01984,25542,richard,z,1984-06-13,R2Z01984,1.0,1.0,0,1,0
54672,5325,66756,juan,lo,1973-07-17,J5L01973,52403,james,l,1973-10-12,J5L01973,0.6333333333333333,0.8500000000000001,0,0,0
54678,2906,64522,krq,los,1974-08-22,K6L21974,34047,kurt,lewis,1974-08-03,K6L21974,0.75,0.5111111111111111,0,0,0
54680,47179,64522,brian,jcin,1974-08-22,B6J51974,64522,brian,johnson,1974-08-22,B6J51974,1.0,0.5952380952380952,1,1,1
54680,47180,64522,brian,jcin,1974-08-22,B6J51974,64522,brian,johnson,1974-08-22,B6J51974,1.0,0.5952380952380952,1,1,1
54683,33469,66759,daniel,serna,1981-08-20,D5S61981,60553,daniel,serna,1981-06-20,D5S61981,1.0,1.0,0,1,0
54686,14575,66745,br,toliver,1988-11-03,B6T41988,54976,brandy,taylor,1988-10-03,B6T41988,0.8222222222222222,0.6428571428571429,0,0,0
54692,13632,66291,gerard,rejt,1995-08-24,G6R21995,54706,gayr,regaldo,1995-10-20,G6R21995,0.6388888888888888,0.5952380952380952,0,0,0
54699,46119,66778,trashundra,mr,1990-10-12,T6M61990,64225,tiara,martin,1990-05-02,T6M61990,0.5222222222222221,0.7999999999999999,0,0,0
54699,46121,66778,trashundra,mr,1990-10-12,T6M61990,64225,tiara,martin,1990-05-02,T6M61990,0.5222222222222221,0.7999999999999999,0,0,0
54701,54700,66778,trashundra,mcgowan,1990-10-12,T6M21990,66778,trashundra,mcgowan,1990-10-17,T6M21990,1.0,1.0,0,1,1
54715,51601,65835,joyce,donald,1983-02-23,J2D51983,65835,joyce,donald,1983-02-23,J2D51983,1.0,1.0,1,1,1
54715,51602,65835,joyce,donald,1983-02-23,J2D51983,65835,joyce,donald,1983-02-23,J2D51983,1.0,1.0,1,1,1
54720,8711,66781,dieuseul,pierre-gilles,1981-01-24,D2P61981,53343,dtsj,princilus,1981-09-03,D2P61981,0.5833333333333334,0.6538461538461539,0,0,0
54722,8711,66781,dieuseul,pierre-gilles,1981-01-24,D2P61981,53343,dtsj,princilus,1981-09-03,D2P61981,0.5833333333333334,0.6538461538461539,0,0,0
54722,54720,66781,dieuseul,pierre-gilles,1981-01-24,D2P61981,66781,dieuseul,pierre-gilles,1981-01-24,D2P61981,1.0,1.0,1,1,1
54724,54723,50381,ricardo,karns,1986-02-09,R2K61986,50381,ricardo,karns,1986-03-09,R2K61986,1.0,1.0,0,1,1
54733,54732,66776,bryan,bonevelle,1975-05-06,B6B51975,66776,bryan,bonevelle,1975-05-06,B6B51975,1.0,1.0,1,1,1
54743,11731,66784,l,dacelpza,1993-12-02,L0D21993,54194,ly,dhgmb,1993-06-30,L0D21993,0.8500000000000001,0.4416666666666666,0,0,0
54747,51274,66768,b,smith-claxton,1961-05-21,B0S51961,65775,b,smith,1961-09-25,B0S51961,1.0,0.8769230769230769,0,1,0
54756,20815,66777,ma,bynes,1994-11-25,M0B51994,56740,m,bumpers,1994-11-12,M0B51994,0.8500000000000001,0.6761904761904761,0,0,0
54758,54757,66777,latara,bynes,1994-11-24,L3B51994,66777,latara,bynes,1994-12-25,L3B51994,1.0,1.0,0,1,1
54763,33293,66799,michael,v,1980-01-22,M2V01980,60510,mnjxn,v,1980-04-04,M2V01980,0.4476190476190476,1.0,0,0,0
54785,49467,66793,justin,foh,1994-04-23,J2F01994,65202,jesse,fa,1994-06-29,J2F01994,0.5777777777777778,0.611111111111111,0,0,0
54785,49468,66793,justin,foh,1994-04-23,J2F01994,65202,jesse,f,1994-06-29,J2F01994,0.5777777777777778,0.7999999999999999,0,0,0
54789,1814,66779,shonquavia,et,1990-07-27,S5E31990,51353,shanice,ethridge,1990-09-16,S5E31990,0.6714285714285714,0.8,0,0,0
54793,54792,66788,bienvgntz,valoy,1971-01-25,B5V41971,66788,bienvenido,valoy,1971-01-25,B5V41971,0.8533333333333333,1.0,1,1,1
54797,54795,66652,herman,isaacs,1971-04-22,H6I21971,66652,herman,isaacs,1971-03-22,H6I21971,1.0,1.0,0,1,1
54799,35637,66815,jr,grjs,1978-06-27,J6G61978,61199,jordan,green,1978-07-20,J6G61978,0.7999999999999999,0.6333333333333333,0,0,0
54800,54798,66815,arunkumar,krishamoorthy,1978-06-07,A6K61978,66815,arunkumar,krnshjmu,1978-09-27,A6K61978,1.0,0.6698717948717948,0,0,1
54806,17544,55838,emanuel,rgnwarys,1980-06-17,E5R21980,55838,emanuel,richardson,1980-06-17,E5R21980,1.0,0.6333333333333333,1,1,1
54806,17546,55838,emanuel,rgnwarys,1980-06-17,E5R21980,55838,emanuel,richardson,1980-06-17,E5R21980,1.0,0.6333333333333333,1,1,1
54809,45576,66808,j,matthews,1986-04-08,J0M31986,63815,ja,mitchell,1986-12-16,J0M31986,0.8500000000000001,0.6666666666666666,0,0,0
54828,8595,66809,carlos,gonzalez,1991-04-14,C6G51991,53312,carlos,gonzareh-yst,1991-03-08,C6G51991,1.0,0.85,0,1,0
54837,17393,66820,christina,fuentes,1991-10-10,C6F51991,55804,christine,fhma,1991-02-01,C6F51991,0.9555555555555556,0.4642857142857142,0,0,0
54839,17393,66820,cru,fuentes,1991-10-12,C6F51991,55804,christine,fhma,1991-02-01,C6F51991,0.6296296296296297,0.4642857142857142,0,0,0
54839,54837,66820,cru,fuentes,1991-10-12,C6F51991,66820,christina,fuentes,1991-10-10,C6F51991,0.6296296296296297,1.0,0,0,1
54865,54864,66803,aaron,viulqbam,1990-01-18,A6V41990,66803,aaron,villacampa,1990-11-18,A6V41990,1.0,0.7666666666666667,0,1,1
54868,15531,55240,francesco,daleo,1990-02-19,F6D41990,55240,fratfqcc,daleo,1990-02-19,F6D41990,0.8087962962962962,1.0,1,1,1
54875,9314,66823,christopher,wvm,1962-09-10,C6W11962,53508,carolyn,weaver,1962-01-29,C6W11962,0.5670995670995671,0.6666666666666666,0,0,0
54879,8760,66812,kelvin,kent,1986-02-18,K4K51986,52867,kyle,kane,1986-06-28,K4K51986,0.6388888888888888,0.6666666666666666,0,0,0
54888,39389,66832,darea,nawki,1984-05-23,D6N21984,62309,dernq,nng,1984-12-03,D6N21984,0.6,0.5111111111111111,0,0,0
54904,54903,66837,jules,pier,1943-03-30,J4P61943,66837,jules,pier,1943-01-30,J4P61943,1.0,1.0,0,1,1
54917,45402,66831,john,macneil,1983-08-29,J5M21983,64013,jamar,mcfarlane,1983-11-05,J5M21983,0.4833333333333333,0.5886243386243386,0,0,0
54924,20724,33017,philip,patnaude,1966-06-01,P4P31966,33017,philip,patnaude,1966-06-01,P4P31966,1.0,1.0,1,1,1
54930,13348,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54930,13349,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54931,13348,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54931,13349,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54931,54930,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54932,13348,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54932,13349,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54932,54930,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54932,54931,43470,rivelino,lewis,1993-10-19,R1L21993,43470,rivelino,lewis,1993-10-19,R1L21993,1.0,1.0,1,1,1
54938,54936,66828,edwice,saintlouis,1992-09-28,E3S51992,66828,edwice,saintlouis,1992-09-28,E3S51992,1.0,1.0,1,1,1
54945,31346,64749,brian,jhb,1991-08-01,B6J11991,59906,brooke,jv,1991-01-14,B6J11991,0.5777777777777778,0.611111111111111,0,0,0
54949,21401,56929,tylicia,walker,1993-06-20,T4W41993,56929,tylicia,walker,1993-03-20,T4W41993,1.0,1.0,0,1,1
54956,54954,66830,shameka,prince,1986-02-28,S5P61986,66830,shameka,prince,1986-02-28,S5P61986,1.0,1.0,1,1,1
54957,11904,49398,dany,rosales,1990-09-22,D5R21990,54228,demetris,russaw,1990-05-24,D5R21990,0.4583333333333333,0.6428571428571429,0,0,0
54957,23185,49398,dany,rosales,1990-09-22,D5R21990,57521,don,ruqs,1990-01-05,D5R21990,0.75,0.5952380952380952,0,0,0
54957,53290,49398,dany,rosales,1990-09-22,D5R21990,66340,dmq,rexvh,1990-03-27,D5R21990,0.5277777777777778,0.4476190476190476,0,0,0
54971,53953,66858,michael,chance,1981-09-14,M2C51981,51059,ms,cmlv,1981-09-22,M2C51981,0.5476190476190476,0.4722222222222221,0,0,0
54972,45117,53861,nkmetei,ceb,1993-11-09,N2C11993,63931,nisnia,cooprider,1993-12-03,N2C11993,0.5396825396825397,0.4814814814814814,0,0,0
54975,25368,66863,shtso,wg,1988-12-27,S3W21988,48516,st,wiggins,1988-11-30,S3W21988,0.82,0.7857142857142857,0,0,0
54988,54987,66862,willie,grant,1977-05-12,W4G61977,66862,willie,grant,1977-05-12,W4G61977,1.0,1.0,1,1,1
54994,19017,66860,mozj,bahoque,1982-02-19,M2B21982,37741,mnuhze,basile,1982-11-10,M2B21982,0.611111111111111,0.6428571428571429,0,0,0
54994,19018,66860,mozj,bahoque,1982-02-19,M2B21982,37741,michael,basile,1982-11-17,M2B21982,0.4642857142857142,0.6428571428571429,0,0,0
54994,30297,66860,mozj,bahoque,1982-02-19,M2B21982,54490,mcgex,bslha,1982-05-08,M2B21982,0.4833333333333333,0.5619047619047619,0,0,0
54999,11878,66857,christopher,chaq,1986-02-28,C6C21986,54257,christine,cyxyem,1986-11-22,C6C21986,0.882828282828283,0.4722222222222221,0,0,0
55002,36683,42400,david,dhmi,1983-10-13,D1D51983,61479,dv,dameus,1983-09-10,D1D51983,0.82,0.611111111111111,0,0,0
55003,36683,42400,david,daniels,1983-10-14,D1D51983,61479,dv,dameus,1983-09-10,D1D51983,0.82,0.7968253968253969,0,0,0
55003,55002,42400,david,daniels,1983-10-14,D1D51983,42400,david,dhmi,1983-10-13,D1D51983,1.0,0.5952380952380952,0,0,1
55016,14376,66869,w,a,1981-02-26,W0A01981,54907,w,aw,1981-01-04,W0A01981,1.0,0.8500000000000001,0,1,0
55020,6940,66866,ku,weeden,1985-11-21,K0W31985,52855,kw,wt,1985-08-08,K0W31985,0.6666666666666666,0.5555555555555555,0,0,0
55027,4677,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
55027,4678,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
55027,4679,42000,anthony,jackson,1992-02-20,A5J21992,42000,anthony,jackson,1992-02-20,A5J21992,1.0,1.0,1,1,1
55030,16273,66871,ch,santiago,1988-02-15,C0S51988,55450,c,sean,1988-07-01,C0S51988,0.8500000000000001,0.7375,0,0,0
55031,55029,66871,carjst,santiago,1988-02-15,C6S51988,66871,christopher,santiago,1988-02-10,C6S51988,0.6767676767676768,1.0,0,0,1
55036,40518,50711,jyf,turnquest,1984-12-04,J1T61984,62589,jeffrey,thornton,1984-12-14,J1T61984,0.6507936507936508,0.6481481481481481,0,0,0
55037,23339,50711,j,turnquest,1984-12-04,J0T61984,57536,j,turner,1984-07-06,J0T61984,1.0,0.8777777777777778,0,1,0
55044,33213,66891,rnvf,boscio,1992-03-26,R5B21992,60467,ryan,bassaragh,1992-04-27,R5B21992,0.5,0.5185185185185185,0,0,0
55058,55057,66879,luis,arnx,1987-11-21,L2A61987,66879,luis,arteaga,1987-11-21,L2A61987,1.0,0.5952380952380952,1,1,1
55060,47742,66881,michelle,tof,1979-10-14,M2T11979,64675,mwc,tyobq,1979-09-26,M2T11979,0.6388888888888888,0.6888888888888888,0,0,0
55062,37925,58252,bryan,rm,1988-02-25,B6R51988,52709,brandon,rhn,1988-10-15,B6R51988,0.8323809523809523,0.611111111111111,0,0,0
55067,11863,54246,brandon,thomas,1986-05-16,B6T51986,54246,brandon,thomas,1986-05-16,B6T51986,1.0,1.0,1,1,1
55101,38868,62174,cornelius,rafferty,1988-06-28,C6R11988,62174,cornelius,rafcgcp,1988-03-28,C6R11988,1.0,0.6011904761904762,0,0,1
55103,38868,62174,cornelius,rafferty,1988-06-28,C6R11988,62174,cornelius,rafcgcp,1988-03-28,C6R11988,1.0,0.6011904761904762,0,0,1
55103,55101,62174,cornelius,rafferty,1988-06-28,C6R11988,62174,cornelius,rafferty,1988-06-28,C6R11988,1.0,1.0,1,1,1
55105,55104,66921,angel,dela rosa,1979-04-09,A5D41979,66921,angel,dela rosa,1979-04-06,A5D41979,1.0,1.0,0,1,1
55109,32249,66432,k,shatas,1949-09-04,K0S31949,52425,ki,sdd,1949-07-24,K0S31949,0.8500000000000001,0.5,0,0,0
55111,39800,66910,terrize,major,1989-03-12,T6M21989,54199,terrance,mckinney,1989-03-08,T6M21989,0.8678571428571429,0.4416666666666666,0,0,0
55112,47520,66910,terrize,major,1982-03-11,T6M21982,64624,travis,mixl,1982-08-30,T6M21982,0.6428571428571429,0.4833333333333333,0,0,0
55114,34994,36662,bfcb,dyu,1985-10-09,B2D01985,61004,bz,d,1985-08-27,B2D01985,0.5833333333333334,0.7999999999999999,0,0,0
55119,21734,66899,mv,logan,1990-05-29,M1L21990,57028,mvr,louis,1990-09-04,M1L21990,0.9111111111111112,0.6,0,0,0
55151,28466,66898,clofgi,cadevil,1994-01-20,C4C31994,59101,celoues,ctmw,1994-01-31,C4C31994,0.6428571428571429,0.4642857142857142,0,0,0
55153,44874,63863,frederick,taylor,1957-08-07,F6T41957,63863,frederick,taylor,1957-09-07,F6T41957,1.0,1.0,0,1,1
55229,22551,57318,milton,mirma,1972-12-02,M4M61972,57318,milton,martin,1972-12-12,M4M61972,1.0,0.5777777777777778,0,0,1
55234,35493,66928,jared,bradwell,1983-04-01,J6B61983,5665,jerry,byrd,1983-11-11,J6B61983,0.6,0.7375,0,0,0
55234,35495,66928,jared,bradwell,1983-04-01,J6B61983,5665,jerry,byrd,1983-11-11,J6B61983,0.6,0.7375,0,0,0
55243,55242,21395,moises,miranda,1986-06-27,M2M61986,21395,moises,miranda,1986-06-27,M2M61986,1.0,1.0,1,1,1
55244,55242,21395,moises,miranda,1986-06-27,M2M61986,21395,moises,miranda,1986-06-27,M2M61986,1.0,1.0,1,1,1
55244,55243,21395,moises,miranda,1986-06-27,M2M61986,21395,moises,miranda,1986-06-27,M2M61986,1.0,1.0,1,1,1
55250,55249,66930,dammieum,johnson,1968-05-29,D5J51968,66930,dammieum,johnson,1968-05-29,D5J51968,1.0,1.0,1,1,1
55251,34506,8771,evc,weatherholt,1986-11-27,E1W31986,60865,ebony,wooden,1986-03-10,E1W31986,0.5111111111111111,0.5050505050505051,0,0,0
55278,8147,41700,gssnc,fernandezrobles,1990-12-25,G5F61990,30501,goun,francois,1990-10-09,G5F61990,0.6333333333333333,0.5861111111111111,0,0,0
55279,8147,41700,giancarlo,fernandezrobles,1990-12-25,G5F61990,30501,goun,francois,1990-10-09,G5F61990,0.5740740740740741,0.5861111111111111,0,0,0
55279,55278,41700,giancarlo,fernandezrobles,1990-12-25,G5F61990,41700,gssnc,fernandezrobles,1990-12-25,G5F61990,0.6444444444444445,1.0,1,1,1
55284,29767,66932,usn,gtgzat,1972-01-07,U2G31972,59459,uz,gotiear,1972-06-02,U2G31972,0.611111111111111,0.6428571428571429,0,0,0
55292,55290,40321,joseph,kozma,1968-09-08,J2K21968,40321,joseph,kozma,1968-09-08,J2K21968,1.0,1.0,1,1,1
55295,42905,66947,cux,erd,1987-09-24,C2E61987,63264,couzdpe,ermar,1987-03-30,C2E61987,0.6507936507936508,0.6888888888888888,0,0,0
55296,33549,66958,fhri,san pedro,1982-03-21,F6S51982,41252,fredderick,simmons,1982-01-23,F6S51982,0.6833333333333332,0.5026455026455027,0,0,0
55296,33550,66958,fhri,san pedro,1982-03-21,F6S51982,41252,fredderick,simmons,1982-01-23,F6S51982,0.6833333333333332,0.5026455026455027,0,0,0
55296,33551,66958,fhri,san pedro,1982-03-21,F6S51982,41252,frf,simmons,1982-01-23,F6S51982,0.75,0.5026455026455027,0,0,0
55298,25274,66958,christopher,ia,1982-03-21,C6I01982,54379,christopher,i,1982-08-12,C6I01982,1.0,0.8500000000000001,0,1,0
55301,55299,66965,pww,primeaux,1980-08-15,P0P61980,66965,p,pr,1980-08-15,P0P61980,0.7999999999999999,0.8,1,1,1
55303,8967,66976,michael,dj,1995-02-07,M2D21995,53429,michael,dj,1995-03-29,M2D21995,1.0,1.0,0,1,0
55306,20190,66962,maurice,treadwell,1984-07-25,M6T61984,56646,maria,torresrodrigues,1984-02-20,M6T61984,0.8323809523809523,0.5703703703703703,0,0,0
55309,55308,66967,maria,solis,1973-04-15,M6S41973,66967,mrnt,solis,1973-04-15,M6S41973,0.6333333333333333,1.0,1,1,1
55321,6718,60153,njy,bo,1986-07-23,N2B01986,19164,niocz,b,1986-01-21,N2B01986,0.5111111111111111,0.8500000000000001,0,0,0
55332,51434,66970,vincent,heist,1970-05-04,V5H21970,65784,venql,hgw,1970-05-30,V5H21970,0.5619047619047619,0.5111111111111111,0,0,0
55339,27805,66942,rz,torres,1994-02-16,R2T61994,39707,raj,torc,1994-02-18,R2T61994,0.611111111111111,0.825,0,0,0
55341,34919,66955,michelle,ducoc,1988-02-19,M2D21988,61008,michael,duggan,1988-01-31,M2D21988,0.9214285714285716,0.5777777777777778,0,0,0
55343,19900,66955,michelle,miio,1988-02-14,M2M01988,55928,mc,mow,1988-02-27,M2M01988,0.775,0.5277777777777778,0,0,0
55346,55345,66972,tavia,mills,1989-11-22,T1M41989,66972,tavia,mills,1989-11-22,T1M41989,1.0,1.0,1,1,1
55348,18386,66952,m,h,1993-08-12,M0H01993,56128,m,ha,1993-11-29,M0H01993,1.0,0.8500000000000001,0,1,0
55348,39767,66952,m,h,1993-08-12,M0H01993,62428,ma,h,1993-08-19,M0H01993,0.8500000000000001,1.0,0,1,0
55355,55354,66961,jeremiah,joseph,1991-08-29,J6J21991,66961,jeremiah,joseph,1991-08-27,J6J21991,1.0,1.0,0,1,1
55356,37965,66963,rg,wrcv,1974-12-22,R2W61974,3680,roger,wirb,1974-10-21,R2W61974,0.82,0.6666666666666666,0,0,0
55363,55362,66946,abraham,fzrdd,1967-09-24,A1F21967,66946,abraham,fgoc,1967-09-22,A1F21967,1.0,0.4833333333333333,0,0,1
55380,39285,66966,mary,bailey,1984-05-06,M6B41984,20972,mrfm,black,1984-12-17,M6B41984,0.6666666666666666,0.5888888888888889,0,0,0
55385,55384,66969,ricardo,tomassoni,1970-11-18,R2T51970,66969,ricardo,tomassoni,1970-11-14,R2T51970,1.0,1.0,0,1,1
55397,50458,66979,jonathan,matthew,1992-03-11,J5M31992,65510,james,matuska,1992-01-04,J5M31992,0.5499999999999999,0.6190476190476191,0,0,0
55399,900,7685,dekfrlaf,lxp,1990-05-13,D2L21990,5748,dcnz,lqb,1990-07-30,D2L21990,0.4583333333333333,0.5555555555555555,0,0,0
55399,26362,7685,dekfrlaf,lxp,1990-05-13,D2L21990,52569,dxic,lewis,1990-08-16,D2L21990,0.4583333333333333,0.5111111111111111,0,0,0
55400,26803,7685,dfv,john,1990-05-13,D1J51990,19455,devdu,jnm,1990-09-23,D1J51990,0.6888888888888888,0.5277777777777778,0,0,0
55404,45291,66993,reginald,mp,1983-08-07,R2M11983,63983,rgl,mv,1983-04-13,R2M11983,0.6388888888888888,0.6666666666666666,0,0,0
55414,357,66996,david,o,1991-11-11,D1O01991,34054,david,ouwa,1991-04-18,D1O01991,1.0,0.775,0,1,0
55439,21210,30014,carlos,bznd,1991-12-20,C6B21991,56882,carlos,baca,1991-02-21,C6B21991,1.0,0.5,0,0,0
55451,21743,56761,ne,cooper,1978-11-01,N0C11978,57036,niwi,cbr,1978-07-10,N0C11978,0.5833333333333334,0.5,0,0,0
55475,45960,17673,javon,jackson,1988-09-11,J1J21988,64168,jwbcl,jacobwitz,1988-04-20,J1J21988,0.4666666666666666,0.671957671957672,0,0,0
55490,12045,67003,roger,bigc,1990-09-26,R2B21990,54276,rashad,bogans,1990-10-13,R2B21990,0.4555555555555555,0.611111111111111,0,0,0
55497,53545,31309,keonah,dailey,1991-11-05,K5D41991,31309,keonah,dailey,1991-11-05,K5D41991,1.0,1.0,1,1,1
55498,36190,31309,kdo,buc,1991-11-05,K3B21991,61352,katie,bajd,1991-11-04,K3B21991,0.5111111111111111,0.5277777777777778,0,0,0
55501,55500,67004,stephen,sanford,1978-06-15,S3S51978,67004,stephen,sanford,1978-06-15,S3S51978,1.0,1.0,1,1,1
55503,41951,67010,covaney,gr,1995-06-12,C1G61995,63013,cbr,garv,1995-08-19,C1G61995,0.4920634920634921,0.8500000000000001,0,0,0
55510,55509,67009,timothy,bouma,1985-02-05,T5B51985,67009,timothy,bouma,1985-02-07,T5B51985,1.0,1.0,0,1,1
55513,13259,67001,robert,jones,1987-06-28,R1J51987,54596,rba,johnson,1987-08-12,R1J51987,0.6666666666666666,0.8323809523809523,0,0,0
55523,55522,66914,demetnd,jewel,1993-01-19,D5J41993,66914,demetrius,jewel,1993-01-19,D5J41993,0.853968253968254,1.0,1,1,1
55525,19308,12561,jamaal,brown,1987-07-07,J5B61987,56397,james,bryant,1987-04-22,J5B61987,0.79,0.76,0,0,0
55525,19310,12561,jamaal,brown,1987-07-07,J5B61987,56397,james,bryant,1987-04-29,J5B61987,0.79,0.76,0,0,0
55525,24796,12561,jamaal,brown,1987-07-07,J5B61987,57957,james,barona,1987-07-24,J5B61987,0.79,0.8400000000000001,0,0,0
55525,36311,12561,jamaal,brown,1987-07-07,J5B61987,56397,james,bryant,1987-04-22,J5B61987,0.79,0.76,0,0,0
55540,55539,67015,estn,santana,1989-10-29,E2S51989,67015,esteban,santana,1989-10-29,E2S51989,0.8083333333333333,1.0,1,1,1
55559,17291,67020,christopher,g,1981-07-26,C6G01981,55767,cristian,g,1981-12-05,C6G01981,0.6931818181818182,1.0,0,0,0
55561,38997,67028,wilkerson,f,1995-10-04,W4F01995,62191,william,f,1995-11-01,W4F01995,0.5873015873015873,1.0,0,0,0
55563,25117,67017,jesuo,brtfx,1990-12-20,J2B61990,58046,joquial,bryant,1990-12-21,J2B61990,0.5619047619047619,0.5777777777777778,0,0,0
55563,41476,67017,jesuo,brtfx,1990-12-20,J2B61990,62865,joshua,brisk,1990-02-06,J2B61990,0.7300000000000001,0.6,0,0,0
55563,41477,67017,jesuo,brtfx,1990-12-20,J2B61990,62865,joshua,brisk,1990-02-06,J2B61990,0.7300000000000001,0.6,0,0,0
55563,47422,67017,jesuo,brtfx,1990-12-20,J2B61990,58385,justin,burgess,1990-06-15,J2B61990,0.5888888888888889,0.5619047619047619,0,0,0
55563,47423,67017,jesuo,brtfx,1990-12-20,J2B61990,58385,justin,burgess,1990-09-15,J2B61990,0.5888888888888889,0.5619047619047619,0,0,0
55567,8792,67012,ftmbg,zo,1991-09-24,F3Z01991,53379,fatimah,zo,1991-07-14,F3Z01991,0.6761904761904761,1.0,0,0,0
55570,55569,67022,emile,jonassaint,1988-12-09,E5J51988,67022,emile,jonassaint,1988-12-09,E5J51988,1.0,1.0,1,1,1
55582,28643,67056,mw,b,1981-06-11,M0B01981,59107,ma,bia,1981-02-15,M0B01981,0.6666666666666666,0.7999999999999999,0,0,0
55586,5276,52375,murvin,thomas,1986-03-29,M6T51986,52375,murvin,thomas,1986-03-22,M6T51986,1.0,1.0,0,1,1
55586,52936,52375,murvin,thomas,1986-03-29,M6T51986,52375,murvin,thomas,1986-03-19,M6T51986,1.0,1.0,0,1,1
55611,11411,54136,freddy,cardona,1965-02-15,F6C61965,54136,freddy,care,1965-02-15,F6C61965,1.0,0.8083333333333333,1,1,1
55611,40294,54136,freddy,cardona,1965-02-15,F6C61965,54136,freddy,cardona,1965-02-15,F6C61965,1.0,1.0,1,1,1
55643,47955,67055,max,barber,1973-04-12,M2B61973,64747,mickeal,brooks,1973-07-21,M2B61973,0.4920634920634921,0.5555555555555555,0,0,0
55658,14106,67067,m,auzc,1970-04-08,M0A21970,54856,m,aasoon,1970-03-25,M0A21970,1.0,0.4722222222222221,0,0,0
55669,54870,66804,usbel,ferdinand,1994-09-05,U2F61994,66804,usbel,ferdinand,1994-01-05,U2F61994,1.0,1.0,0,1,1
55670,12738,66804,j,ferdinand,1994-09-05,J0F61994,54436,ji,forbes,1994-06-03,J0F61994,0.8500000000000001,0.5,0,0,0
55677,37805,67066,carl,cell,1986-08-27,C6C41986,61845,curtis,cl,1986-06-13,C6C41986,0.611111111111111,0.8500000000000001,0,0,0
55679,37805,67066,carl,collins,1986-08-27,C6C41986,61845,curtis,cl,1986-06-13,C6C41986,0.611111111111111,0.7857142857142857,0,0,0
55679,55677,67066,carl,collins,1986-08-27,C6C41986,67066,carl,cell,1986-08-27,C6C41986,1.0,0.7535714285714287,1,1,1
55685,26004,66974,damion,matthews,1976-06-23,D5M31976,58307,daniel,mdxnc,1976-10-26,D5M31976,0.6666666666666666,0.4416666666666666,0,0,0
55699,55698,67071,donald,taft,1985-01-25,D5T11985,67071,donald,taft,1985-01-25,D5T11985,1.0,1.0,1,1,1
55701,53999,66542,brion,altidor,1995-08-30,B6A41995,66542,brion,altidor,1995-08-30,B6A41995,1.0,1.0,1,1,1
55703,31195,66542,brion,wlth,1995-05-30,B6W41995,56348,branden,williams,1995-08-02,B6W41995,0.6761904761904761,0.5833333333333334,0,0,0
55708,55707,67093,lario,bell,1958-02-04,L6B41958,67093,lario,bell,1958-02-01,L6B41958,1.0,1.0,0,1,1
55734,44654,66696,rakeem,bxs,1995-03-26,R2B21995,63797,roger,becklum,1995-11-17,R2B21995,0.5777777777777778,0.4920634920634921,0,0,0
55742,53796,67081,alain,xkk,1976-12-06,A4X01976,66512,alvin,xe,1976-07-12,A4X01976,0.8933333333333333,0.611111111111111,0,0,0
